Type;ESR-7;
Version;3.48;
Date;25.Oct 24;
Mode;ANALYZER;
Center Freq;1000000000.000000;Hz
Freq Offset;0.000000;Hz
Span;0.000000;Hz
x-Axis;LIN;
Start;1000000000.000000;Hz
Stop;1000000000.000000;Hz
Ref Level;-10.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;10.000000;dB
El Att;0.000000;dB
RBW;100000.000000;Hz
VBW;100000.000000;Hz
SWT;95.000000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;s;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
22.039999999999857;-61.134773254394531;-61.134773254394531
22.087499999999856;-61.150325775146484;-61.150325775146484
22.134999999999856;-61.069366455078125;-61.069366455078125
22.182499999999855;-61.046573638916016;-61.046573638916016
22.229999999999855;-61.076183319091797;-61.076183319091797
22.277499999999854;-61.041614532470703;-61.041614532470703
22.324999999999854;-61.010478973388672;-61.010478973388672
22.372499999999853;-61.003536224365234;-61.003536224365234
22.419999999999852;-60.934219360351563;-60.934219360351563
22.467499999999852;-60.954437255859375;-60.954437255859375
22.514999999999851;-60.937366485595703;-60.937366485595703
22.562499999999851;-60.921627044677734;-60.921627044677734
22.60999999999985;-60.817386627197266;-60.817386627197266
22.65749999999985;-60.891166687011719;-60.891166687011719
22.704999999999849;-60.839893341064453;-60.839893341064453
22.752499999999849;-60.782546997070312;-60.782546997070312
22.799999999999848;-60.791469573974609;-60.791469573974609
22.847499999999847;-60.802585601806641;-60.802585601806641
22.894999999999847;-60.775447845458984;-60.775447845458984
22.942499999999846;-60.730495452880859;-60.730495452880859
22.989999999999846;-60.664928436279297;-60.664928436279297
23.037499999999845;-60.695068359375;-60.695068359375
23.084999999999845;-60.647884368896484;-60.647884368896484
23.132499999999844;-60.61224365234375;-60.61224365234375
23.179999999999843;-60.618629455566406;-60.618629455566406
23.227499999999843;-60.531612396240234;-60.531612396240234
23.274999999999842;-60.501953125;-60.501953125
23.322499999999842;-60.538814544677734;-60.538814544677734
23.369999999999841;-60.543434143066406;-60.543434143066406
23.417499999999841;-60.496807098388672;-60.496807098388672
23.46499999999984;-60.457374572753906;-60.457374572753906
23.512499999999839;-60.44403076171875;-60.44403076171875
23.559999999999839;-60.463420867919922;-60.463420867919922
23.607499999999838;-60.481197357177734;-60.481197357177734
23.654999999999838;-60.477344512939453;-60.477344512939453
23.702499999999837;-60.433258056640625;-60.433258056640625
23.749999999999837;-60.445491790771484;-60.445491790771484
23.797499999999836;-60.467262268066406;-60.467262268066406
23.844999999999835;-60.428150177001953;-60.428150177001953
23.892499999999835;-60.393775939941406;-60.393775939941406
23.939999999999834;-60.464515686035156;-60.464515686035156
23.987499999999834;-60.471843719482422;-60.471843719482422
24.034999999999833;-60.397026062011719;-60.397026062011719
24.082499999999833;-60.384681701660156;-60.384681701660156
24.129999999999832;-60.375225067138672;-60.375225067138672
24.177499999999831;-60.408664703369141;-60.408664703369141
24.224999999999831;-60.345260620117188;-60.345260620117188
24.27249999999983;-60.426513671875;-60.426513671875
24.31999999999983;-60.431255340576172;-60.431255340576172
24.367499999999829;-60.463054656982422;-60.463054656982422
24.414999999999829;-60.495521545410156;-60.495521545410156
24.462499999999828;-60.385974884033203;-60.385974884033203
24.509999999999827;-60.462135314941406;-60.462135314941406
24.557499999999827;-60.405387878417969;-60.405387878417969
24.604999999999826;-60.483028411865234;-60.483028411865234
24.652499999999826;-60.455913543701172;-60.455913543701172
24.699999999999825;-60.519996643066406;-60.519996643066406
24.747499999999825;-60.490009307861328;-60.490009307861328
24.794999999999824;-60.531982421875;-60.531982421875
24.842499999999824;-60.471477508544922;-60.471477508544922
24.889999999999823;-60.549903869628906;-60.549903869628906
24.937499999999822;-60.556194305419922;-60.556194305419922
24.984999999999822;-60.557853698730469;-60.557853698730469
25.032499999999821;-60.577499389648437;-60.577499389648437
25.079999999999821;-60.630134582519531;-60.630134582519531
25.12749999999982;-60.617893218994141;-60.617893218994141
25.17499999999982;-60.639274597167969;-60.639274597167969
25.222499999999819;-60.671718597412109;-60.671718597412109
25.269999999999818;-60.670066833496094;-60.670066833496094
25.317499999999818;-60.695804595947266;-60.695804595947266
25.364999999999817;-60.648250579833984;-60.648250579833984
25.412499999999817;-60.692859649658203;-60.692859649658203
25.459999999999816;-60.672454833984375;-60.672454833984375
25.507499999999816;-60.723285675048828;-60.723285675048828
25.554999999999815;-60.708709716796875;-60.708709716796875
25.602499999999814;-60.724399566650391;-60.724399566650391
25.649999999999814;-60.74566650390625;-60.74566650390625
25.697499999999813;-60.73956298828125;-60.73956298828125
25.744999999999813;-60.742332458496094;-60.742332458496094
25.792499999999812;-60.688636779785156;-60.688636779785156
25.839999999999812;-60.869621276855469;-60.869621276855469
25.887499999999811;-60.812446594238281;-60.812446594238281
25.93499999999981;-60.828899383544922;-60.828899383544922
25.98249999999981;-60.838790893554688;-60.838790893554688
26.029999999999809;-60.834754943847656;-60.834754943847656
26.077499999999809;-60.730121612548828;-60.730121612548828
26.124999999999808;-60.886562347412109;-60.886562347412109
26.172499999999808;-60.874595642089844;-60.874595642089844
26.219999999999807;-60.925701141357422;-60.925701141357422
26.267499999999806;-60.81884765625;-60.81884765625
26.314999999999806;-61.04547119140625;-61.04547119140625
26.362499999999805;-61.021640777587891;-61.021640777587891
26.409999999999805;-61.048221588134766;-61.048221588134766
26.457499999999804;-61.085025787353516;-61.085025787353516
26.504999999999804;-61.171829223632812;-61.171829223632812
26.552499999999803;-61.165447235107422;-61.165447235107422
26.599999999999802;-61.138294219970703;-61.138294219970703
26.647499999999802;-61.237186431884766;-61.237186431884766
26.694999999999801;-61.199230194091797;-61.199230194091797
26.742499999999801;-61.218647003173828;-61.218647003173828
26.7899999999998;-61.308967590332031;-61.308967590332031
26.8374999999998;-61.392520904541016;-61.392520904541016
26.884999999999799;-61.465057373046875;-61.465057373046875
26.932499999999798;-61.489795684814453;-61.489795684814453
26.979999999999798;-61.498119354248047;-61.498119354248047
27.027499999999797;-61.582359313964844;-61.582359313964844
27.074999999999797;-61.591686248779297;-61.591686248779297
27.122499999999796;-61.614051818847656;-61.614051818847656
27.169999999999796;-61.678333282470703;-61.678333282470703
27.217499999999795;-61.806201934814453;-61.806201934814453
27.264999999999795;-61.769519805908203;-61.769519805908203
27.312499999999794;-61.80767822265625;-61.80767822265625
27.359999999999793;-61.918632507324219;-61.918632507324219
27.407499999999793;-61.962608337402344;-61.962608337402344
27.454999999999792;-62.078449249267578;-62.078449249267578
27.502499999999792;-62.092094421386719;-62.092094421386719
27.549999999999791;-62.113742828369141;-62.113742828369141
27.597499999999791;-62.198329925537109;-62.198329925537109
27.64499999999979;-62.224494934082031;-62.224494934082031
27.692499999999789;-62.362464904785156;-62.362464904785156
27.739999999999789;-62.389461517333984;-62.389461517333984
27.787499999999788;-62.456329345703125;-62.456329345703125
27.834999999999788;-62.5399169921875;-62.5399169921875
27.882499999999787;-62.419139862060547;-62.419139862060547
27.929999999999787;-62.641014099121094;-62.641014099121094
27.977499999999786;-62.590690612792969;-62.590690612792969
28.024999999999785;-62.7203369140625;-62.7203369140625
28.072499999999785;-62.702781677246094;-62.702781677246094
28.119999999999784;-62.801239013671875;-62.801239013671875
28.167499999999784;-62.927383422851563;-62.927383422851563
28.214999999999783;-62.968204498291016;-62.968204498291016
28.262499999999783;-63.082889556884766;-63.082889556884766
28.309999999999782;-63.117568969726563;-63.117568969726563
28.357499999999781;-63.093708038330078;-63.093708038330078
28.404999999999781;-63.231403350830078;-63.231403350830078
28.45249999999978;-63.151077270507812;-63.151077270507812
28.49999999999978;-63.209217071533203;-63.209217071533203
28.547499999999779;-63.372768402099609;-63.372768402099609
28.594999999999779;-63.428333282470703;-63.428333282470703
28.642499999999778;-63.407966613769531;-63.407966613769531
28.689999999999777;-63.618144989013672;-63.618144989013672
28.737499999999777;-63.662162780761719;-63.662162780761719
28.784999999999776;-63.729618072509766;-63.729618072509766
28.832499999999776;-63.814228057861328;-63.814228057861328
28.879999999999775;-63.806934356689453;-63.806934356689453
28.927499999999775;-63.975658416748047;-63.975658416748047
28.974999999999774;-64.10443115234375;-64.10443115234375
29.022499999999773;-64.087440490722656;-64.087440490722656
29.069999999999773;-64.244407653808594;-64.244407653808594
29.117499999999772;-64.230461120605469;-64.230461120605469
29.164999999999772;-64.4158935546875;-64.4158935546875
29.212499999999771;-64.430389404296875;-64.430389404296875
29.259999999999771;-64.532569885253906;-64.532569885253906
29.30749999999977;-64.626029968261719;-64.626029968261719
29.354999999999769;-64.668807983398438;-64.668807983398438
29.402499999999769;-64.573783874511719;-64.573783874511719
29.449999999999768;-64.856010437011719;-64.856010437011719
29.497499999999768;-64.852493286132813;-64.852493286132813
29.544999999999767;-64.792495727539063;-64.792495727539063
29.592499999999767;-65.058143615722656;-65.058143615722656
29.639999999999766;-65.161636352539062;-65.161636352539062
29.687499999999766;-65.056854248046875;-65.056854248046875
29.734999999999765;-65.318305969238281;-65.318305969238281
29.782499999999764;-65.266754150390625;-65.266754150390625
29.829999999999764;-65.359649658203125;-65.359649658203125
29.877499999999763;-65.521461486816406;-65.521461486816406
29.924999999999763;-65.553153991699219;-65.553153991699219
29.972499999999762;-65.582954406738281;-65.582954406738281
30.019999999999762;-65.664466857910156;-65.664466857910156
30.067499999999761;-65.675758361816406;-65.675758361816406
30.11499999999976;-65.754096984863281;-65.754096984863281
30.16249999999976;-65.847640991210937;-65.847640991210937
30.209999999999759;-65.958595275878906;-65.958595275878906
30.257499999999759;-65.904624938964844;-65.904624938964844
30.304999999999758;-66.012710571289063;-66.012710571289063
30.352499999999758;-65.911949157714844;-65.911949157714844
30.399999999999757;-66.044166564941406;-66.044166564941406
30.447499999999756;-66.143829345703125;-66.143829345703125
30.494999999999756;-66.019584655761719;-66.019584655761719
30.542499999999755;-66.227554321289062;-66.227554321289062
30.589999999999755;-66.264328002929688;-66.264328002929688
30.637499999999754;-66.344650268554687;-66.344650268554687
30.684999999999754;-66.246833801269531;-66.246833801269531
30.732499999999753;-66.375473022460938;-66.375473022460938
30.779999999999752;-66.430351257324219;-66.430351257324219
30.827499999999752;-66.41473388671875;-66.41473388671875
30.874999999999751;-66.390090942382813;-66.390090942382813
30.922499999999751;-66.413818359375;-66.413818359375
30.96999999999975;-66.630287170410156;-66.630287170410156
31.01749999999975;-66.494644165039063;-66.494644165039063
31.064999999999749;-66.501052856445312;-66.501052856445312
31.112499999999748;-66.561630249023437;-66.561630249023437
31.159999999999748;-66.700767517089844;-66.700767517089844
31.207499999999747;-66.633018493652344;-66.633018493652344
31.254999999999747;-66.69195556640625;-66.69195556640625
31.302499999999746;-66.61407470703125;-66.61407470703125
31.349999999999746;-66.575485229492188;-66.575485229492188
31.397499999999745;-66.647811889648438;-66.647811889648438
31.444999999999744;-66.756454467773437;-66.756454467773437
31.492499999999744;-66.711624145507812;-66.711624145507812
31.539999999999743;-66.857933044433594;-66.857933044433594
31.587499999999743;-66.6968994140625;-66.6968994140625
31.634999999999742;-66.572349548339844;-66.572349548339844
31.682499999999742;-66.691398620605469;-66.691398620605469
31.729999999999741;-66.785545349121094;-66.785545349121094
31.777499999999741;-66.792770385742188;-66.792770385742188
31.82499999999974;-66.770156860351563;-66.770156860351563
31.872499999999739;-66.765350341796875;-66.765350341796875
31.919999999999739;-66.465171813964844;-66.465171813964844
31.967499999999738;-66.677642822265625;-66.677642822265625
32.014999999999738;-66.48089599609375;-66.48089599609375
32.062499999999737;-66.518135070800781;-66.518135070800781
32.109999999999737;-66.559585571289063;-66.559585571289063
32.157499999999736;-66.448013305664063;-66.448013305664063
32.204999999999735;-66.492988586425781;-66.492988586425781
32.252499999999735;-66.476142883300781;-66.476142883300781
32.299999999999734;-66.523292541503906;-66.523292541503906
32.347499999999734;-66.390998840332031;-66.390998840332031
32.394999999999733;-66.433807373046875;-66.433807373046875
32.442499999999733;-66.289924621582031;-66.289924621582031
32.489999999999732;-66.290115356445312;-66.290115356445312
32.537499999999731;-66.250114440917969;-66.250114440917969
32.584999999999731;-66.224029541015625;-66.224029541015625
32.63249999999973;-66.088470458984375;-66.088470458984375
32.67999999999973;-66.094505310058594;-66.094505310058594
32.727499999999729;-65.95159912109375;-65.95159912109375
32.774999999999729;-65.900238037109375;-65.900238037109375
32.822499999999728;-65.658439636230469;-65.658439636230469
32.869999999999727;-65.775276184082031;-65.775276184082031
32.917499999999727;-65.707893371582031;-65.707893371582031
32.964999999999726;-65.720703125;-65.720703125
33.012499999999726;-65.689254760742188;-65.689254760742188
33.059999999999725;-65.633941650390625;-65.633941650390625
33.107499999999725;-65.585159301757812;-65.585159301757812
33.154999999999724;-65.4638671875;-65.4638671875
33.202499999999723;-65.29315185546875;-65.29315185546875
33.249999999999723;-65.344253540039062;-65.344253540039062
33.297499999999722;-65.345535278320313;-65.345535278320313
33.344999999999722;-65.099655151367188;-65.099655151367188
33.392499999999721;-65.237556457519531;-65.237556457519531
33.439999999999721;-65.14447021484375;-65.14447021484375
33.48749999999972;-65.148666381835938;-65.148666381835938
33.534999999999719;-65.135696411132812;-65.135696411132812
33.582499999999719;-64.899543762207031;-64.899543762207031
33.629999999999718;-64.955902099609375;-64.955902099609375
33.677499999999718;-64.745658874511719;-64.745658874511719
33.724999999999717;-64.77801513671875;-64.77801513671875
33.772499999999717;-64.76611328125;-64.76611328125
33.819999999999716;-64.761550903320312;-64.761550903320312
33.867499999999715;-64.801483154296875;-64.801483154296875
33.914999999999715;-64.695831298828125;-64.695831298828125
33.962499999999714;-64.722885131835938;-64.722885131835938
34.009999999999714;-64.687675476074219;-64.687675476074219
34.057499999999713;-64.601058959960937;-64.601058959960937
34.104999999999713;-64.527915954589844;-64.527915954589844
34.152499999999712;-64.523643493652344;-64.523643493652344
34.199999999999712;-64.485671997070312;-64.485671997070312
34.247499999999711;-64.488815307617187;-64.488815307617187
34.29499999999971;-64.334831237792969;-64.334831237792969
34.34249999999971;-64.454856872558594;-64.454856872558594
34.389999999999709;-64.411674499511719;-64.411674499511719
34.437499999999709;-64.480865478515625;-64.480865478515625
34.484999999999708;-64.300018310546875;-64.300018310546875
34.532499999999708;-64.32574462890625;-64.32574462890625
34.579999999999707;-64.297439575195313;-64.297439575195313
34.627499999999706;-64.251373291015625;-64.251373291015625
34.674999999999706;-64.200454711914063;-64.200454711914063
34.722499999999705;-64.229354858398438;-64.229354858398438
34.769999999999705;-64.172004699707031;-64.172004699707031
34.817499999999704;-64.242195129394531;-64.242195129394531
34.864999999999704;-64.215255737304688;-64.215255737304688
34.912499999999703;-64.055412292480469;-64.055412292480469
34.959999999999702;-63.851310729980469;-63.851310729980469
35.007499999999702;-64.1514892578125;-64.1514892578125
35.054999999999701;-64.08154296875;-64.08154296875
35.102499999999701;-63.890228271484375;-63.890228271484375
35.1499999999997;-64.079338073730469;-64.079338073730469
35.1974999999997;-64.034858703613281;-64.034858703613281
35.244999999999699;-63.967628479003906;-63.967628479003906
35.292499999999698;-64.013618469238281;-64.013618469238281
35.339999999999698;-64.007217407226562;-64.007217407226562
35.387499999999697;-64.0093994140625;-64.0093994140625
35.434999999999697;-63.875339508056641;-63.875339508056641
35.482499999999696;-63.990421295166016;-63.990421295166016
35.529999999999696;-63.940391540527344;-63.940391540527344
35.577499999999695;-64.02532958984375;-64.02532958984375
35.624999999999694;-63.904582977294922;-63.904582977294922
35.672499999999694;-63.813316345214844;-63.813316345214844
35.719999999999693;-63.887279510498047;-63.887279510498047
35.767499999999693;-63.902927398681641;-63.902927398681641
35.814999999999692;-63.989871978759766;-63.989871978759766
35.862499999999692;-63.994796752929687;-63.994796752929687
35.909999999999691;-63.995891571044922;-63.995891571044922
35.95749999999969;-64.078414916992188;-64.078414916992188
36.00499999999969;-64.1514892578125;-64.1514892578125
36.052499999999689;-64.089096069335938;-64.089096069335938
36.099999999999689;-64.116073608398438;-64.116073608398438
36.147499999999688;-64.1375732421875;-64.1375732421875
36.194999999999688;-64.238349914550781;-64.238349914550781
36.242499999999687;-64.27142333984375;-64.27142333984375
36.289999999999687;-64.220748901367188;-64.220748901367188
36.337499999999686;-64.212516784667969;-64.212516784667969
36.384999999999685;-64.379837036132813;-64.379837036132813
36.432499999999685;-64.441963195800781;-64.441963195800781
36.479999999999684;-64.511772155761719;-64.511772155761719
36.527499999999684;-64.562995910644531;-64.562995910644531
36.574999999999683;-64.60675048828125;-64.60675048828125
36.622499999999683;-64.540016174316406;-64.540016174316406
36.669999999999682;-64.598304748535156;-64.598304748535156
36.717499999999681;-64.781684875488281;-64.781684875488281
36.764999999999681;-64.855453491210938;-64.855453491210938
36.81249999999968;-65.017906188964844;-65.017906188964844
36.85999999999968;-64.959190368652344;-64.959190368652344
36.907499999999679;-65.151779174804688;-65.151779174804688
36.954999999999679;-65.160369873046875;-65.160369873046875
37.002499999999678;-65.285858154296875;-65.285858154296875
37.049999999999677;-65.347923278808594;-65.347923278808594
37.097499999999677;-65.272499084472656;-65.272499084472656
37.144999999999676;-65.492790222167969;-65.492790222167969
37.192499999999676;-65.548202514648438;-65.548202514648438
37.239999999999675;-65.496612548828125;-65.496612548828125
37.287499999999675;-65.670654296875;-65.670654296875
37.334999999999674;-65.7122802734375;-65.7122802734375
37.382499999999673;-65.867919921875;-65.867919921875
37.429999999999673;-65.900238037109375;-65.900238037109375
37.477499999999672;-65.886520385742187;-65.886520385742187
37.524999999999672;-65.746932983398438;-65.746932983398438
37.572499999999671;-66.028480529785156;-66.028480529785156
37.619999999999671;-65.993293762207031;-65.993293762207031
37.66749999999967;-66.086273193359375;-66.086273193359375
37.714999999999669;-66.247200012207031;-66.247200012207031
37.762499999999669;-66.239547729492188;-66.239547729492188
37.809999999999668;-66.224403381347656;-66.224403381347656
37.857499999999668;-66.308258056640625;-66.308258056640625
37.904999999999667;-66.017356872558594;-66.017356872558594
37.952499999999667;-66.400459289550781;-66.400459289550781
37.999999999999666;-66.279685974121094;-66.279685974121094
38.047499999999665;-66.2393798828125;-66.2393798828125
38.094999999999665;-66.235733032226563;-66.235733032226563
38.142499999999664;-66.177009582519531;-66.177009582519531
38.189999999999664;-66.40936279296875;-66.40936279296875
38.237499999999663;-66.436904907226562;-66.436904907226562
38.284999999999663;-66.447288513183594;-66.447288513183594
38.332499999999662;-66.472846984863281;-66.472846984863281
38.379999999999661;-66.521820068359375;-66.521820068359375
38.427499999999661;-66.567718505859375;-66.567718505859375
38.47499999999966;-66.490974426269531;-66.490974426269531
38.52249999999966;-66.405281066894531;-66.405281066894531
38.569999999999659;-66.520713806152344;-66.520713806152344
38.617499999999659;-66.391929626464844;-66.391929626464844
38.664999999999658;-66.5577392578125;-66.5577392578125
38.712499999999658;-66.48748779296875;-66.48748779296875
38.759999999999657;-66.346481323242187;-66.346481323242187
38.807499999999656;-66.57696533203125;-66.57696533203125
38.854999999999656;-66.329185485839844;-66.329185485839844
38.902499999999655;-66.432899475097656;-66.432899475097656
38.949999999999655;-66.477066040039063;-66.477066040039063
38.997499999999654;-66.509864807128906;-66.509864807128906
39.044999999999654;-66.422889709472656;-66.422889709472656
39.092499999999653;-66.417991638183594;-66.417991638183594
39.139999999999652;-66.4208984375;-66.4208984375
39.187499999999652;-66.416900634765625;-66.416900634765625
39.234999999999651;-66.411399841308594;-66.411399841308594
39.282499999999651;-66.354965209960937;-66.354965209960937
39.32999999999965;-66.406211853027344;-66.406211853027344
39.37749999999965;-66.306411743164062;-66.306411743164062
39.424999999999649;-66.416534423828125;-66.416534423828125
39.472499999999648;-66.375473022460938;-66.375473022460938
39.519999999999648;-66.297073364257813;-66.297073364257813
39.567499999999647;-66.433265686035156;-66.433265686035156
39.614999999999647;-66.335983276367188;-66.335983276367188
39.662499999999646;-66.400650024414063;-66.400650024414063
39.709999999999646;-66.406387329101563;-66.406387329101563
39.757499999999645;-66.383224487304688;-66.383224487304688
39.804999999999644;-66.343719482421875;-66.343719482421875
39.852499999999644;-66.407875061035156;-66.407875061035156
39.899999999999643;-66.365676879882813;-66.365676879882813
39.947499999999643;-66.458961486816406;-66.458961486816406
39.994999999999642;-66.591415405273438;-66.591415405273438
40.042499999999642;-66.474502563476563;-66.474502563476563
40.089999999999641;-66.4205322265625;-66.4205322265625
40.13749999999964;-66.396385192871094;-66.396385192871094
40.18499999999964;-66.5634765625;-66.5634765625
40.232499999999639;-66.477973937988281;-66.477973937988281
40.279999999999639;-66.569564819335938;-66.569564819335938
40.327499999999638;-66.664085388183594;-66.664085388183594
40.374999999999638;-66.765151977539062;-66.765151977539062
40.422499999999637;-66.686988830566406;-66.686988830566406
40.469999999999636;-66.77313232421875;-66.77313232421875
40.517499999999636;-66.860481262207031;-66.860481262207031
40.564999999999635;-66.63885498046875;-66.63885498046875
40.612499999999635;-66.867095947265625;-66.867095947265625
40.659999999999634;-66.871490478515625;-66.871490478515625
40.707499999999634;-66.867637634277344;-66.867637634277344
40.754999999999633;-66.95184326171875;-66.95184326171875
40.802499999999633;-67.073226928710938;-67.073226928710938
40.849999999999632;-67.04058837890625;-67.04058837890625
40.897499999999631;-67.133316040039063;-67.133316040039063
40.944999999999631;-66.944267272949219;-66.944267272949219
40.99249999999963;-67.296829223632812;-67.296829223632812
41.03999999999963;-67.247512817382812;-67.247512817382812
41.087499999999629;-67.342559814453125;-67.342559814453125
41.134999999999629;-67.552444458007813;-67.552444458007813
41.182499999999628;-67.406181335449219;-67.406181335449219
41.229999999999627;-67.583602905273437;-67.583602905273437
41.277499999999627;-67.580497741699219;-67.580497741699219
41.324999999999626;-67.87786865234375;-67.87786865234375
41.372499999999626;-67.800376892089844;-67.800376892089844
41.419999999999625;-67.953620910644531;-67.953620910644531
41.467499999999625;-68.130882263183594;-68.130882263183594
41.514999999999624;-68.180747985839844;-68.180747985839844
41.562499999999623;-68.258018493652344;-68.258018493652344
41.609999999999623;-68.33331298828125;-68.33331298828125
41.657499999999622;-68.524810791015625;-68.524810791015625
41.704999999999622;-68.318008422851562;-68.318008422851562
41.752499999999621;-68.826080322265625;-68.826080322265625
41.799999999999621;-68.730682373046875;-68.730682373046875
41.84749999999962;-68.874008178710937;-68.874008178710937
41.894999999999619;-69.089408874511719;-69.089408874511719
41.942499999999619;-69.234451293945313;-69.234451293945313
41.989999999999618;-69.398918151855469;-69.398918151855469
42.037499999999618;-69.628166198730469;-69.628166198730469
42.084999999999617;-69.763885498046875;-69.763885498046875
42.132499999999617;-69.932731628417969;-69.932731628417969
42.179999999999616;-69.993324279785156;-69.993324279785156
42.227499999999615;-70.064979553222656;-70.064979553222656
42.274999999999615;-70.133171081542969;-70.133171081542969
42.322499999999614;-70.200981140136719;-70.200981140136719
42.369999999999614;-70.49444580078125;-70.49444580078125
42.417499999999613;-70.635963439941406;-70.635963439941406
42.464999999999613;-70.760055541992188;-70.760055541992188
42.512499999999612;-71.078910827636719;-71.078910827636719
42.559999999999611;-71.276084899902344;-71.276084899902344
42.607499999999611;-71.27978515625;-71.27978515625
42.65499999999961;-71.027839660644531;-76.114288330078125
42.70249999999961;-71.428428649902344;-71.428428649902344
42.749999999999609;-71.580917358398438;-71.580917358398438
42.797499999999609;-71.964279174804687;-71.964279174804687
42.844999999999608;-71.847808837890625;-76.892959594726562
42.892499999999607;-72.483596801757813;-77.620101928710938
42.939999999999607;-72.354377746582031;-77.695533752441406
42.987499999999606;-72.818824768066406;-77.946037292480469
43.034999999999606;-72.800399780273438;-78.498146057128906
43.082499999999605;-73.031791687011719;-78.553672790527344
43.129999999999605;-72.903305053710938;-78.879737854003906
43.177499999999604;-73.294570922851562;-79.218887329101563
43.224999999999604;-73.549140930175781;-79.775459289550781
43.272499999999603;-73.44451904296875;-80.013984680175781
43.319999999999602;-73.892196655273438;-80.044754028320312
43.367499999999602;-73.978416442871094;-80.788131713867188
43.414999999999601;-73.980613708496094;-80.659309387207031
43.462499999999601;-74.012947082519531;-81.141799926757813
43.5099999999996;-74.326217651367188;-81.725570678710938
43.5574999999996;-74.507499694824219;-81.339546203613281
43.604999999999599;-74.697357177734375;-81.774299621582031
43.652499999999598;-74.384605407714844;-81.926498413085938
43.699999999999598;-74.099639892578125;-81.872390747070312
43.747499999999597;-74.546501159667969;-82.060638427734375
43.794999999999597;-74.789199829101563;-82.510971069335937
43.842499999999596;-74.763916015625;-82.435470581054688
43.889999999999596;-74.710609436035156;-81.609092712402344
43.937499999999595;-74.970970153808594;-82.251327514648438
43.984999999999594;-74.419792175292969;-81.71368408203125
44.032499999999594;-74.846138000488281;-82.8548583984375
44.079999999999593;-74.540504455566406;-82.0626220703125
44.127499999999593;-74.330947875976563;-81.826576232910156
44.174999999999592;-74.182502746582031;-81.540321350097656
44.222499999999592;-74.014778137207031;-81.147262573242188
44.269999999999591;-74.047462463378906;-80.793655395507813
44.31749999999959;-73.948387145996094;-80.423370361328125
44.36499999999959;-73.877433776855469;-79.782951354980469
44.412499999999589;-73.492996215820313;-80.189949035644531
44.459999999999589;-73.554489135742188;-79.210884094238281
44.507499999999588;-73.298622131347656;-79.573638916015625
44.554999999999588;-72.716056823730469;-79.221611022949219
44.602499999999587;-73.056991577148437;-78.4541015625
44.649999999999586;-72.983200073242188;-78.47613525390625
44.697499999999586;-72.711624145507813;-77.98193359375
44.744999999999585;-72.595893859863281;-72.595893859863281
44.792499999999585;-72.49090576171875;-72.49090576171875
44.839999999999584;-72.02423095703125;-72.02423095703125
44.887499999999584;-71.987319946289063;-71.987319946289063
44.934999999999583;-71.944084167480469;-71.944084167480469
44.982499999999582;-71.760749816894531;-71.760749816894531
45.029999999999582;-71.468330383300781;-71.468330383300781
45.077499999999581;-71.230705261230469;-71.230705261230469
45.124999999999581;-71.348045349121094;-71.348045349121094
45.17249999999958;-71.074684143066406;-71.074684143066406
45.21999999999958;-71.078384399414063;-71.078384399414063
45.267499999999579;-71.043861389160156;-71.043861389160156
45.314999999999579;-70.714584350585937;-70.714584350585937
45.362499999999578;-70.633201599121094;-70.633201599121094
45.409999999999577;-70.706611633300781;-70.706611633300781
45.457499999999577;-70.588531494140625;-70.588531494140625
45.504999999999576;-70.322471618652344;-70.322471618652344
45.552499999999576;-70.306968688964844;-70.306968688964844
45.599999999999575;-70.215202331542969;-70.215202331542969
45.647499999999575;-69.716133117675781;-69.716133117675781
45.694999999999574;-69.92498779296875;-69.92498779296875
45.742499999999573;-69.336357116699219;-69.336357116699219
45.789999999999573;-69.5706787109375;-69.5706787109375
45.837499999999572;-69.328826904296875;-69.328826904296875
45.884999999999572;-69.12677001953125;-69.12677001953125
45.932499999999571;-69.101844787597656;-69.101844787597656
45.979999999999571;-69.08392333984375;-69.08392333984375
46.02749999999957;-68.40234375;-68.40234375
46.074999999999569;-68.735084533691406;-68.735084533691406
46.122499999999569;-68.659744262695313;-68.659744262695313
46.169999999999568;-68.522811889648438;-68.522811889648438
46.217499999999568;-68.300735473632812;-68.300735473632812
46.264999999999567;-68.320381164550781;-68.320381164550781
46.312499999999567;-68.265228271484375;-68.265228271484375
46.359999999999566;-67.983390808105469;-67.983390808105469
46.407499999999565;-68.214134216308594;-68.214134216308594
46.454999999999565;-68.149299621582031;-68.149299621582031
46.502499999999564;-68.073318481445313;-68.073318481445313
46.549999999999564;-67.960189819335937;-67.960189819335937
46.597499999999563;-67.855522155761719;-67.855522155761719
46.644999999999563;-67.833229064941406;-67.833229064941406
46.692499999999562;-67.849067687988281;-67.849067687988281
46.739999999999561;-67.832862854003906;-67.832862854003906
46.787499999999561;-67.757041931152344;-67.757041931152344
46.83499999999956;-67.715957641601562;-67.715957641601562
46.88249999999956;-67.528160095214844;-67.528160095214844
46.929999999999559;-67.639434814453125;-67.639434814453125
46.977499999999559;-67.479568481445313;-67.479568481445313
